# Tetrahedron method
        9.4145015796        0.0862649319
        9.5429880001        0.1044906684
        9.6714744205        0.1219607289
        9.7999608409        0.1388784345
        9.9284472613        0.1554012320
       10.0569336817        0.1711745795
       10.1854201021        0.1867655025
       10.3139065225        0.2014489161
       10.4423929430        0.2163317936
       10.5708793634        0.2301156800
       10.6993657838        0.2445296634
       10.8278522042        0.2575477784
       10.9563386246        0.2713135268
       11.0848250450        0.2837477948
       11.2133114655        0.2964951185
       11.3417978859        0.3087967208
       11.4702843063        0.3198998558
       11.5987707267        0.3313332164
       11.7272571471        0.3416350635
       11.8557435675        0.3506414237
       11.9842299879        0.3596315984
       12.1127164084        0.3672331631
       12.2412028288        0.3735903743
       12.3696892492        0.3773997450
       12.4981756696        0.3785898216
       12.6266620900        0.3765162963
       12.7551485104        0.3680966692
       12.8836349309        0.2631840317
       13.0121213513        0.1490965179
       13.1406077717        0.0840171397
       13.2690941921        0.2458190475
       13.3975806125        0.3925183294
       13.5260670329        0.5608338765
       13.6545534533        0.7903548767
       13.7830398738        1.1765879354
       13.9115262942        1.6691450157
       14.0400127146        1.7947316963
       14.1684991350        1.9472990014
       14.2969855554        2.1412904584
       14.4254719758        2.4053558626
       14.5539583963        3.4165809751
       14.6824448167        0.0000000000
       14.8109312371        0.0000000000
       14.9394176575        0.0000000000
       15.0679040779        0.0000000000
       15.1963904983        0.0000000000
       15.3248769187        0.0000000000
       15.4533633392        0.0000000000
       15.5818497596        0.0000000000
       15.7103361800        0.0000000000
       15.8388226004        0.0000000000
       15.9673090208        0.0000000000
       16.0957954412        0.0000000000
       16.2242818617        0.0000000000
       16.3527682821        0.0000000000
       16.4812547025        0.0000000000
       16.6097411229        0.0000000000
       16.7382275433        0.0000000000
