# Tetrahedron method
        3.9026119606        0.2297746714
        3.9524325390        0.2406515978
        4.0022531175        0.2522122571
        4.0520736959        0.2644498198
        4.1018942743        0.2778270481
        4.1517148528        0.2920264525
        4.2015354312        0.3074341278
        4.2513560097        0.3245733737
        4.3011765881        0.3430515178
        4.3509971665        0.3642683271
        4.4008177450        0.3880506816
        4.4506383234        0.4163300978
        4.5004589019        0.4530884298
        4.5502794803        0.5268133794
        4.6001000587        0.5410454961
        4.6499206372        0.5547348638
        4.6997412156        0.5691865763
        4.7495617940        0.5832285226
        4.7993823725        0.5983334226
        4.8492029509        0.6145266096
        4.8990235294        0.6312954564
        4.9488441078        0.6493110748
        4.9986646862        0.6683542415
        5.0484852647        0.6886036500
        5.0983058431        0.7103623982
        5.1481264216        0.7336417582
        5.1979470000        0.7583710568
        5.2477675784        0.7846072373
        5.2975881569        0.8100703297
        5.3474087353        0.7643032628
        5.3972293137        0.6943424266
        5.4470498922        0.6632011551
        5.4968704706        0.6429668194
        5.5466910491        0.6314305509
        5.5965116275        0.6248256380
        5.6463322059        0.6240387126
        5.6961527844        0.6268956105
        5.7459733628        0.6359299308
        5.7957939413        0.6518775424
        5.8456145197        0.6802346032
        5.8954350981        0.7539774724
        5.9452556766        0.7429781012
        5.9950762550        0.7295200076
        6.0448968335        0.7179060732
        6.0947174119        0.7058243781
        6.1445379903        0.6951698454
        6.1943585688        0.6856451341
        6.2441791472        0.6764056377
        6.2939997256        0.6673377078
        6.3438203041        0.6593360133
        6.3936408825        0.6516163811
        6.4434614610        0.6445628135
        6.4932820394        0.6373663147
        6.5431026178        0.6308433515
        6.5929231963        0.6236161990
        6.6427437747        0.6158584665
        6.6925643532        0.6089407172
        6.7423849316        0.6017086598
        6.7922055100        0.5946894376
        6.8420260885        0.5772019780
        6.8918466669        0.5615219127
        6.9416672453        0.5527572358
        6.9914878238        0.5458759500
        7.0413084022        0.5402138497
        7.0911289807        0.5359251109
        7.1409495591        0.5383491432
        7.1907701375        0.5406898725
        7.2405907160        0.5400974133
        7.2904112944        0.5472994842
        7.3402318729        0.5586254032
        7.3900524513        0.5763522071
        7.4398730297        0.5999688951
        7.4896936082        0.6346876820
        7.5395141866        0.6807167140
        7.5893347650        0.7480909802
        7.6391553435        0.8845605342
        7.6889759219        1.0285074377
        7.7387965004        1.0976795740
        7.7886170788        1.2224371351
        7.8384376572        1.6932505616
        7.8882582357        1.2985450644
        7.9380788141        1.0180075517
        7.9878993926        0.8507396724
        8.0377199710        0.7272223962
        8.0875405494        0.6183143283
        8.1373611279        0.5145763309
        8.1871817063        0.4117531162
        8.2370022847        0.3001805727
        8.2868228632        0.1433431871
        8.3366434416        0.0000000000
        8.3864640201        0.0000000000
        8.4362845985        0.0000000000
        8.4861051769        0.0000000000
        8.5359257554        0.0000000000
        8.5857463338        0.0000000000
        8.6355669123        0.0000000000
        8.6853874907        0.0000000000
        8.7352080691        0.0000000000
        8.7850286476        0.0000000000
        8.8348492260        0.0000000000
        8.8846698045        0.0000000000
        8.9344903829        0.0000000000
        8.9843109613        0.0000000000
        9.0341315398        0.0000000000
        9.0839521182        0.0000000000
        9.1337726966        0.0000000000
